Date,EW_gross_nav,EW_net_nav,60_40_gross_nav,60_40_net_nav
2022-08-12,3934415.5602294365,1967941.3378667068,3345885.4771474777,1722573.6326057804
2022-08-15,3928494.874720173,1964823.705400908,3351590.904245459,1725374.2649060837
2022-08-16,3925438.4606215935,1963139.1116191512,3349383.033023281,1724100.7346281167
2022-08-17,3898523.012099206,1949522.7036776629,3326235.9230415258,1712048.8861633781
2022-08-18,3892494.4750887104,1946353.3072416128,3324122.485133694,1710825.2003750182
2022-08-19,3850744.507739264,1925322.7134039134,3287611.713344368,1691898.4317748453
2022-08-22,3796325.928236192,1897961.3203664608,3242628.097201987,1668614.3066812325
2022-08-23,3788545.7826140765,1893921.028950909,3229859.995414264,1661911.577614232
2022-08-24,3795963.8941125907,1897479.0845480023,3232121.344743582,1662943.2481474746
2022-08-25,3833525.8248379435,1916104.4803930349,3266266.0809319895,1680378.9129438451
2022-08-26,3757928.5856730132,1878166.7733248388,3209026.4222473092,1650797.7602108635
2022-08-29,3740710.810261226,1869412.4787747727,3190275.9717256804,1641021.077060377
2022-08-30,3710313.5265513817,1854073.133137145,3169484.703279093,1630196.1795128868
2022-08-31,3687348.199866062,1842450.0283614928,3152137.057609299,1621144.1920862882
2022-09-01,3668744.9392271913,1833008.3474859265,3136764.134621039,1613109.2350518843
2022-09-02,3656520.412282366,1826755.1525154165,3124303.15048056,1606573.0370758537
2022-09-05,3656520.412282366,1826610.1719477565,3124303.15048056,1606445.5312792603
2022-09-06,3646134.407819459,1821276.8874229381,3112115.379234224,1600051.3611752968
2022-09-07,3692063.0599008407,1844074.1158983582,3149058.280667837,1618918.05814162
2022-09-08,3692243.1391091016,1844017.7049416737,3150663.0790443625,1619614.5929017733
2022-09-09,3734513.6757208724,1864982.5366041248,3183467.1228988166,1636349.1398619302
2022-09-12,3762185.484809227,1878653.5746597408,3202296.225269306,1645897.707718533
2022-09-13,3660515.0152356466,1827735.1572099635,3120483.018286952,1603717.2015919948
2022-09-14,3654917.144310394,1824795.020725415,3118427.8336712173,1602533.6965694325
2022-09-15,3610503.480807307,1802475.730800873,3090040.162527905,1587818.3271803395
2022-09-16,3605271.015654859,1799720.4676832983,3082633.9693007497,1583886.6346116276
2022-09-19,3610841.0219366443,1802358.1322405403,3085172.391043968,1585065.1945431472
2022-09-20,3564139.4274550257,1778903.898642122,3044965.7216852033,1564282.4650474417
2022-09-21,3537262.068618992,1765347.9099494808,3021604.7035399657,1552157.1194447866
2022-09-22,3509213.1026188293,1751209.3537357545,2988883.990152513,1535225.7482376867
2022-09-23,3454485.1496093585,1723759.373375862,2953340.2815108798,1516847.051572288
2022-09-26,3398523.8154252693,1695698.3265112338,2902546.559036529,1490638.813529934
2022-09-27,3379871.1203340413,1686256.958340915,2881462.9138437174,1479692.741170663
2022-09-28,3452781.658737948,1722499.0428720103,2944623.7117550843,1512009.7237930188
2022-09-29,3406584.364176321,1699315.7603797633,2902598.9231342473,1490310.7726170698
2022-09-30,3399547.45659032,1695670.654264828,2895057.6517935344,1486320.5026359078
2022-10-03,3467697.309451762,1729528.7503904898,2945890.188486334,1512299.9282305639
2022-10-04,3542384.2450281824,1766641.9123025318,3002112.140020623,1541041.9623549627
2022-10-05,3508716.7535012355,1749711.2029240828,2971218.4084714567,1525061.3102235876
2022-10-06,3465008.433036744,1727776.0668801046,2931601.7086438877,1504605.8895847267
2022-10-07,3406956.0109821563,1698691.9457379254,2886033.9865901773,1481099.4444169549
2022-10-10,3377127.722621588,1683684.887235429,2866146.084256822,1470775.5163096106
2022-10-11,3372630.1465061754,1681308.9710913824,2864962.1758613843,1470051.260274312
2022-10-12,3366993.4101595664,1678365.5324851335,2858980.4996332093,1466865.3096892305
2022-10-13,3403469.385803636,1696414.7286646983,2891509.538786606,1483438.659050679
2022-10-14,3348582.870079774,1668922.6278459183,2848851.5388157982,1461435.9811519175
2022-10-17,3410174.073321625,1699487.0256673158,2900216.541089535,1487669.792139451
2022-10-18,3433685.343972069,1711069.1720806228,2920439.316404116,1497925.0216267293
2022-10-19,3386886.3773707384,1687612.578803342,2882350.120196232,1478269.7765621075
2022-10-20,3370570.710714435,1679348.895798476,2865067.232368126,1469288.5856566702
2022-10-21,3417986.8390692654,1702840.1660720706,2896451.407620437,1485266.6799482729
2022-10-24,3423284.1529426435,1705344.1404394202,2902073.201178077,1488031.5921579865
2022-10-25,3486323.4982294505,1736612.4926132278,2961430.3926317003,1518348.7625749742
2022-10-26,3495218.5973584875,1740905.505841032,2968235.765011115,1521717.4268977235
2022-10-27,3489842.55418745,1738089.628346641,2968791.2970867027,1521881.458804771
2022-10-28,3518051.328707646,1752000.851030308,2995799.1194134345,1535605.603332206
2022-10-31,3496693.155828062,1741225.364711872,2979785.2460435303,1527275.2376805013
2022-11-01,3505930.964523874,1745687.2632510983,2981468.795378899,1528016.9208370773
2022-11-02,3452776.248374223,1719081.7063386163,2939410.675598634,1506340.6634720976
2022-11-03,3433223.7007433767,1709210.3726020164,2922439.331283338,1497523.9182296006
2022-11-04,3499600.928307872,1742120.236147244,2959750.739959697,1516524.2756291812
2022-11-07,3503239.5063270475,1743793.2764187448,2963082.6676420257,1518111.1377613484
2022-11-08,3537948.5766902915,1760931.872870641,2982698.0863313274,1528040.4518698496
2022-11-09,3505106.6392932357,1744445.8035093667,2960040.5740316208,1516311.7031934941
2022-11-10,3671317.3240243983,1827028.2427851388,3095665.3215994094,1585666.554606652
2022-11-11,3696306.8736942606,1839319.2707180355,3111358.498377883,1593579.0917196032
2022-11-14,3664054.794554852,1823124.3358338883,3081357.4359640507,1578086.6393312588
2022-11-15,3691127.0960522504,1836450.0128542415,3106528.6645423616,1590852.5893414735
2022-11-16,3680825.7748608636,1831179.0366168853,3103860.3402432688,1589359.8829613158
2022-11-17,3662858.7667404492,1822095.2735644602,3089002.9911541436,1581625.9027215152
2022-11-18,3669301.5448511573,1825155.6336700204,3096517.723325616,1585348.0568644463
2022-11-21,3660416.0781439757,1820591.0398279426,3092094.7160838363,1582957.7544655586
2022-11-22,3689511.225911152,1834917.6807721667,3119487.158123214,1596855.3280455144
2022-11-23,3711432.5076110647,1845674.2410253664,3137491.2738965005,1605944.8417897057
2022-11-24,3711432.5076110647,1845527.7589427452,3137491.2738965005,1605817.385849881
2022-11-25,3720202.533410349,1849742.2262168808,3144172.7352638696,1609109.6170509653
2022-11-28,3673233.72075568,1826241.8013335825,3109705.6270777467,1591342.4988997267
2022-11-29,3686764.90901296,1832824.2367571762,3115463.50651928,1594162.7052939062
2022-11-30,3755997.9100443413,1867097.0044292076,3171607.314363253,1622764.6110205373
2022-12-01,3783115.180511399,1880428.7482800344,3189771.8041072725,1631929.7485283338
2022-12-02,3778367.4838226726,1877919.6259234927,3189268.800553798,1631542.8869754463
2022-12-05,3720420.2287262524,1848969.7102104668,3144837.340049817,1608683.4767331039
2022-12-06,3705955.84384915,1841634.4749955954,3134752.511090498,1603397.0953879668
2022-12-07,3719358.9536204883,1848148.84324611,3145908.82442847,1608976.19337595
2022-12-08,3730638.9216883928,1853607.17901666,3151366.0647761077,1611639.6043802262
2022-12-09,3721242.8166682236,1848791.5137486435,3136527.936255589,1603923.3315923938
2022-12-12,3732707.821916959,1854340.8394399383,3150475.820458196,1610928.5524753828
2022-12-13,3782232.407574133,1878796.5760872336,3187187.389410189,1629572.3780451743
2022-12-14,3771805.3953691786,1873467.9223963283,3181697.5524555417,1626636.1561981696
2022-12-15,3713123.33932001,1844171.6676897723,3143844.779215881,1607154.907690041
2022-12-16,3683234.0432634302,1829180.3918524692,3111472.183206565,1590478.2636922225
2022-12-19,3657760.135219288,1816384.2787482333,3086657.4937065504,1577667.6138830618
2022-12-20,3666654.464718056,1820656.9008451898,3079437.4434421742,1573852.0544384755
2022-12-21,3691210.4227077896,1832705.528761417,3101842.216562992,1585177.8727813456
2022-12-22,3662405.245166042,1818258.1526991108,3084942.2106520175,1576415.4182890498
2022-12-23,3674584.408853322,1824160.3820885783,3090557.757881044,1579159.8686979043
2022-12-26,3674584.408853322,1824015.6074550792,3090557.757881044,1579034.5385495948
2022-12-27,3672577.735254351,1822874.757800521,3078484.481653816,1572740.7136153996
2022-12-28,3638065.9182756436,1805600.2313074982,3050853.718067429,1558499.847480194
2022-12-29,3686218.8440560526,1829355.5989069447,3090814.8928476823,1578789.9462552741
2022-12-30,3671776.292304231,1822043.023357443,3073241.887306382,1569688.3445756948
2023-01-02,3671776.292304231,1821898.4167682875,3073241.887306382,1569563.766135649
2023-01-03,3687783.093719794,1829696.2353093303,3086307.3307738835,1576111.9709625095
2023-01-04,3732580.465684725,1851777.2696545143,3122720.6544298045,1594582.398051905
2023-01-05,3686165.3658060282,1828603.2237579508,3090766.7956213276,1578138.9630562451
2023-01-06,3765048.3527816045,1867589.733318983,3153299.514472821,1609942.7873987483
2023-01-09,3771698.7336847903,1870740.3229582594,3159056.2198883058,1612754.1470668216
2023-01-10,3778923.169477681,1874175.129040961,3158812.9012721046,1612501.9322432054
2023-01-11,3825620.4033049834,1897186.1027939913,3202342.020479171,1634594.578336993
2023-01-12,3865063.785569828,1916596.134094035,3233664.3400651747,1650452.926536769
2023-01-13,3872508.2728036605,1920135.5730918292,3228686.3470635815,1647781.184978956
2023-01-16,3872508.2728036605,1919983.181379679,3228686.3470635815,1647650.4086944337
2023-01-17,3868206.454097713,1917697.9671797352,3227303.8249859908,1646814.1196066993
2023-01-18,3850256.1914432063,1908646.765575946,3222945.933766141,1644459.6948892367
2023-01-19,3849964.204271565,1908350.5419625805,3211248.5324872155,1638360.759122176
2023-01-20,3872583.4918678114,1919411.0157216107,3228011.3970724633,1646783.048777019
2023-01-23,3887542.3352895416,1926672.897090364,3237172.8801411223,1651326.1192907763
2023-01-24,3894964.9544230276,1930198.6497899566,3244744.3325854996,1655057.3630114011
2023-01-25,3905199.800507795,1935117.4655428787,3251000.849902964,1658117.291520526
2023-01-26,3913291.486815744,1938973.5038380688,3261272.9174637753,1663224.7870016065
2023-01-27,3920048.8929163064,1942167.803975464,3266826.3108877563,1665924.974130021
2023-01-30,3890728.5501959715,1927487.0526060658,3242023.5670079016,1653144.5462573825
2023-01-31,3929740.467077379,1946660.782895914,3275457.5678739245,1670061.7201303716
2023-02-01,3965509.9690808426,1964225.2899368138,3301731.063044105,1683325.2759807236
2023-02-02,3977184.938102132,1969852.329758311,3324890.3171352376,1694998.9873998666
2023-02-03,3918005.0868559266,1940384.916808553,3284874.059589885,1674464.5377936505
2023-02-06,3894367.154038655,1928524.2746281025,3258028.7122993013,1660647.2281164255
2023-02-07,3908262.7740348442,1935252.448271274,3267454.1726393397,1665319.6746236046
2023-02-08,3896018.644835028,1929035.937709587,3258015.402035627,1660376.8588514961
2023-02-09,3872513.6064328533,1917244.7885911874,3240585.62713174,1651362.3763131285
2023-02-10,3871357.7388654095,1916520.3672273397,3235255.7815564866,1648515.2923880818
2023-02-13,3893017.4967443026,1927090.9519742185,3258176.0999168847,1660063.4402383538
2023-02-14,3884962.6317874687,1922950.7522464097,3247993.437688395,1654743.5517685844
2023-02-15,3877043.8916254393,1918878.5762789254,3245898.897763869,1653545.1251823078
2023-02-16,3851799.1218990786,1906231.8042180408,3223141.8927103337,1641820.8825546154
2023-02-17,3853284.6717577125,1906815.7055099213,3224270.1199215082,1642265.2815902997
2023-02-20,3853284.6717577125,1906664.370930119,3224270.1199215082,1642134.9430758876
2023-02-21,3802617.102979383,1881441.9580106381,3177260.134419967,1618062.2226761305
2023-02-22,3787547.5334775206,1873836.5827236031,3169377.231931463,1613919.3315049612
2023-02-23,3803699.6157698957,1881678.8841076235,3185684.418571362,1622095.2348526497
2023-02-24,3759479.6716381623,1859654.0697037727,3149379.7182803703,1603480.7736278125
2023-02-27,3777347.0540559716,1868344.7092839656,3163794.746647123,1610692.8063495029
2023-02-28,3772610.4344143667,1865853.6095403978,3157937.2241744758,1607582.8998227573
2023-03-01,3762558.243405484,1860733.9241070002,3140827.8420619103,1598745.5935266553
2023-03-02,3775187.065517145,1866831.6990289176,3149153.408947783,1602856.592737254
2023-03-03,3823957.7261867835,1890800.6513830516,3188152.9784742636,1622579.3888704414
2023-03-06,3814330.259863767,1885890.174440872,3182203.304040472,1619422.583906783
2023-03-07,3758852.706154514,1858311.1575049772,3147112.1702040965,1601436.1877667687
2023-03-08,3772217.608293416,1864771.0467912937,3158401.771665055,1607053.9043779515
2023-03-09,3747624.209009242,1852465.4633691711,3135512.4311646326,1595279.8357889622
2023-03-10,3733940.173820689,1845554.3696048378,3122090.05258377,1588324.2149543734
2023-03-13,3763750.317893351,1860141.9953584406,3140256.4849753818,1597440.1024500597
2023-03-14,3782037.9291511024,1869032.5718356753,3153222.451937657,1603909.0743179168
2023-03-15,3770162.02060831,1863015.320718003,3147512.031639531,1600877.1339620973
2023-03-16,3788205.5144423833,1871783.6058215955,3155644.116778596,1604886.1944028244
2023-03-17,3784152.3425723235,1869632.3458984701,3141352.311252219,1597490.3471623599
2023-03-20,3809141.169343185,1881830.166914974,3159325.119276505,1606503.3798740238
2023-03-21,3806271.425142793,1880263.0754703125,3163374.802188012,1608435.126134432
2023-03-22,3785196.602070228,1869703.0794819805,3143419.1566691594,1598160.9160352482
2023-03-23,3796439.4971641772,1875108.133878663,3148482.2506913706,1600608.2299536897
2023-03-24,3810267.8621800356,1881789.3152338334,3167225.129612294,1610009.6000878878
2023-03-27,3801582.4732207013,1877350.4857330786,3158069.448295369,1605227.6734493545
2023-03-28,3804132.2884696485,1878460.6749967479,3154630.894435118,1603352.4782175021
2023-03-29,3836162.494728912,1894127.9395410854,3183234.6749584735,1617763.202168416
2023-03-30,3867742.1831693463,1909570.2700270126,3204654.4404992606,1628520.6247455522
2023-03-31,3899319.5604310553,1925009.0064544135,3237669.9910726207,1645169.0066292894
2023-04-03,3911600.305558196,1930918.9639364965,3246252.01209528,1649399.2511589976
2023-04-04,3925944.930827925,1937846.7847093714,3250234.830587582,1651291.9902815353
2023-04-05,3916914.6770680733,1933235.6532458272,3246006.7819644692,1649012.8620101209
2023-04-06,3923696.712086758,1936429.568667632,3256452.484926999,1654188.5383582693
2023-04-07,3923696.712086758,1936275.8837812298,3256452.484926999,1654057.2535536375
2023-04-10,3914037.5312112058,1931355.573821428,3246838.4804090266,1649042.7161752682
2023-04-11,3924804.1473171925,1936515.0061539498,3251404.3354192544,1651230.8001958525
2023-04-12,3928956.9508885187,1938410.3253753965,3253564.0623052376,1652196.5708246524
2023-04-13,3955107.569174444,1951158.286266876,3264271.7203084477,1657502.913760024
2023-04-14,3919761.7987956093,1933566.4369666318,3243443.891036258,1646795.5956724705
2023-04-17,3929016.9364279006,1937978.4157893767,3249860.027940893,1649922.5664177714
2023-04-18,3936357.3036467484,1941445.2269436654,3254467.2940846705,1652130.6847312006
2023-04-19,3932984.011470865,1939627.4073187253,3253400.0916682677,1651457.7978226
2023-04-20,3928598.8567154473,1937310.8444489476,3250985.438414917,1650101.0280676452
2023-04-21,3923595.593335974,1934689.829215943,3251694.886912045,1650330.1620820088
2023-04-24,3929692.2213249123,1937542.4750358656,3257937.8300215784,1653367.659530106
2023-04-25,3910265.945335997,1927810.5382574578,3244964.961326949,1646652.851522047
2023-04-26,3891607.0990652894,1918458.4903549158,3230479.2472192734,1639171.4097793438
2023-04-27,3929406.9823951945,1936940.5659059247,3257607.4855802115,1652806.405305219
2023-04-28,3951528.062795717,1947691.0858583143,3280640.8807216845,1664361.64213689
2023-05-01,3930815.624698136,1937327.4360748117,3258669.349637947,1653082.7725650023
2023-05-02,3926158.804390557,1934878.5364758964,3250717.3149780454,1648917.6064074186
2023-05-03,3931510.545682773,1937362.4047748067,3253878.6219364335,1650390.304374458
2023-05-04,3936204.551187319,1939521.7490965908,3253056.795911515,1649842.4850310574
2023-05-05,3958903.7445554365,1950552.598109136,3278492.1280985107,1662611.5018061304
2023-05-08,3950876.018580495,1946442.5302931154,3267027.2833202765,1656665.4174880933
2023-05-09,3945493.5318507813,1943636.309432331,3257154.94430765,1651527.8063083563
2023-05-10,3959933.341625393,1950595.4183381845,3274877.3574817786,1660382.8136707428
2023-05-11,3944064.4586761887,1942623.868918892,3269805.891599291,1657679.7730927726
2023-05-12,3935456.7158318544,1938230.003419792,3259866.9804928773,1652509.5231450559
2023-05-15,3942799.8712658226,1941692.7124784042,3263111.5596316895,1654023.1313227816
2023-05-16,3897901.0281580435,1919427.4809110018,3232006.028617053,1638124.9246604557
2023-05-17,3916320.021299694,1928345.1349503554,3247425.236677124,1645810.0576688275
2023-05-18,3903909.115727644,1922081.122906305,3241541.9791019065,1642697.7758035474
2023-05-19,3910878.5730083217,1925359.9738489941,3238463.911365444,1641007.5480997358
2023-05-22,3912901.7113153003,1926203.1763129525,3240461.4178676065,1641889.493989597
2023-05-23,3887519.4583563055,1913555.3875376042,3219727.0249093906,1631253.403075303
2023-05-24,3845581.519938604,1892760.388462392,3188539.7405657703,1615323.1071680817
2023-05-25,3838852.4064799873,1889298.160696075,3185098.3397302255,1613451.4836798136
2023-05-26,3869628.070235133,1904294.515022855,3209272.6479456737,1625569.230784366
2023-05-29,3869628.070235133,1904143.3805375358,3209272.6479456737,1625440.2173533512
2023-05-30,3875878.609569312,1907067.9859676184,3215515.8337915344,1628473.2781153875
2023-05-31,3871570.761547753,1904797.0193039088,3213388.426580769,1627266.6251747473
2023-06-01,3898797.4154015137,1918041.2475530382,3232697.3372480045,1636915.5498073269
2023-06-02,3921489.5791921746,1929052.5941819747,3255906.677386223,1648537.967073664
2023-06-05,3914478.239864971,1925450.488456015,3245964.3789150734,1643373.123879299
2023-06-06,3931531.5987294265,1933685.8677170074,3259792.996444051,1650243.8766698325
2023-06-07,3921168.227886466,1928435.2766680003,3254275.5883719553,1647319.7616585412
2023-06-08,3944970.764647072,1939988.342614462,3269809.033114901,1655052.077780087
2023-06-09,3935554.3300775867,1935203.7266995132,3261407.0003700885,1650667.9373172203
2023-06-12,3946904.4431357128,1940631.2540471791,3272462.900261064,1656132.5596609302
2023-06-13,3953215.378239886,1943580.2238916168,3277866.533559678,1658735.7987972056
2023-06-14,3961549.950638122,1947523.6258167578,3285298.020915532,1662364.792523727
2023-06-15,3995654.2155985693,1964134.9380932741,3314065.6944746883,1676789.3366038604
2023-06-16,3985942.681781908,1959205.1770897314,3304169.582979149,1671649.2076040888
2023-06-19,3985942.681781908,1959049.6846153592,3304169.582979149,1671516.5370320566
2023-06-20,3956000.634451795,1944177.997285079,3288167.323673843,1663288.6384167895
2023-06-21,3947966.990344545,1940075.560030872,3283050.282688144,1660568.2241338145
2023-06-22,3922318.921333097,1927317.8350463968,3264519.954053801,1651063.7849296767
2023-06-23,3898793.8034591987,1915605.2882416435,3245840.8619343974,1641485.6095013455
2023-06-26,3917883.0954657695,1924832.4514270802,3262208.1438152003,1649632.589458583
2023-06-27,3936628.811367888,1933889.3446661488,3278535.029196511,1657757.8415092833
2023-06-28,3940062.4137929874,1935422.6364052556,3285543.706838711,1661170.139884203
2023-06-29,3941936.029952012,1936189.3821152123,3281063.230011183,1658772.9729342943
2023-06-30,3972261.510356552,1950930.903001692,3303361.7414585664,1669914.5505335499
2023-07-03,3977540.4257384017,1953368.7462540984,3304144.872575572,1670177.9058670693
2023-07-04,3977540.4257384017,1953213.7169885226,3304144.872575572,1670045.3520650163
2023-07-05,3962629.2076548687,1945736.3870946488,3290922.692245871,1663229.7964893475
2023-07-06,3927772.9466996235,1928466.7878376127,3258560.080930623,1646741.755266949
2023-07-07,3934824.7097440897,1931776.0253841933,3258696.1449480187,1646679.822614673
2023-07-10,3947113.534928266,1937655.8268323545,3271738.7427132702,1653139.801178376
2023-07-11,3975131.1077365037,1951255.9974111922,3293886.468781693,1664199.3731827848
2023-07-12,4019524.0913443645,1972892.1341987732,3328180.977558111,1681394.2116438372
2023-07-13,4051185.248081846,1988275.7153543858,3359455.94062793,1697060.85251882
2023-07-14,4037911.8480902663,1981603.4817084968,3347265.2149293516,1690767.9050882761
2023-07-17,4036398.386466244,1980703.480957736,3346640.576976915,1690318.2005406686
2023-07-18,4053382.7268685936,1988880.6781672286,3353816.071816995,1693808.2407567522
2023-07-19,4066789.9621306625,1995301.383016333,3367086.4381874097,1700375.8653812227
2023-07-20,4044016.289835166,1983969.510472611,3346302.2850309564,1689744.934768368
2023-07-21,4047623.811615774,1985581.8805647877,3351893.906574856,1692434.3667804862
2023-07-24,4050543.4810240534,1986856.5529703326,3355583.265238088,1694162.8732712548
2023-07-25,4050847.5852054497,1986848.033921486,3350842.9486255385,1691635.130507705
2023-07-26,4063564.961926833,1992927.9298049205,3360395.8049284215,1696323.5251158855
2023-07-27,4017055.577663374,1969959.7771351675,3325170.771579798,1678407.3442657734
2023-07-28,4039044.38163464,1980586.717170614,3340227.5785078555,1685874.1846892226
2023-07-31,4049234.789387209,1985426.4984006502,3347693.271006763,1689508.4572233649
2023-08-01,4022346.798161092,1972085.1671849836,3328491.00914748,1679683.4026109285
2023-08-02,3986092.602949058,1954153.8647313002,3300330.873333155,1665339.4167691916
2023-08-03,3966775.788664102,1944528.8408051154,3279681.5630804985,1654787.6522085143
2023-08-04,3970255.8311342043,1946080.4434039977,3287158.4728182936,1658428.8501062903
2023-08-07,3990116.5508976066,1955661.0222476502,3303506.837672854,1666545.2643142885
2023-08-08,3975674.6838999796,1948427.4723614193,3299084.3856309126,1664181.970740198
2023-08-09,3966761.0698073814,1943904.3866430554,3295242.6224690676,1662111.9632951326
2023-08-10,3960486.289240894,1940675.1631766472,3285689.2275029076,1657161.341624035
2023-08-11,3951732.4663656554,1936231.6866107392,3274954.833525229,1651615.8509378613
2023-08-14,3943709.58758082,1932147.044810733,3269253.6602004343,1648609.5708965124
2023-08-15,3912280.6302207005,1916595.6676406935,3243682.9923962075,1635584.0281011285
2023-08-16,3882962.0583433313,1902080.6179248388,3220632.3685020325,1623831.2491762617
2023-08-17,3863088.5128372773,1892194.5432345031,3204312.072689187,1615473.7392680338
2023-08-18,3868319.476779573,1894606.5680392866,3210464.181681677,1618447.150845034
2023-08-21,3866439.751723422,1893535.5599066992,3203167.365701888,1614640.2591797519
2023-08-22,3866750.8415945247,1893537.6312819305,3202643.833863413,1614248.2132162368
2023-08-23,3912209.5062206467,1915648.3380141906,3240736.0674983566,1633319.9604152218
2023-08-24,3884560.4432533337,1901957.6917217316,3215566.8228203384,1620505.118097666
2023-08-25,3894594.7583781537,1906719.7420228545,3224498.9345643194,1624877.900454002
2023-08-28,3919453.498877443,1918738.7830210682,3245018.589635535,1635089.132638486
2023-08-29,3963250.465867067,1940026.9757327621,3279567.957978488,1652367.9840286355
2023-08-30,3970848.9273630986,1943592.4826717642,3284145.316950402,1654543.0869473775
2023-08-31,3961026.5633156393,1938630.5236246057,3278433.5796685372,1651534.2169770633
2023-09-01,3958960.9124052417,1937465.6802039077,3272387.921199449,1648357.5994099944
2023-09-04,3958960.9124052417,1937311.913086431,3272387.921199449,1648226.777378295
2023-09-05,3928196.0917565906,1922103.436778542,3248330.724708585,1635978.9073609968
2023-09-06,3914033.298530853,1915020.9004396957,3237895.3784153103,1630593.4433002928
2023-09-07,3917513.958532013,1916571.8987987281,3242307.097017159,1632685.7580729804
2023-09-08,3914953.2574884007,1915167.0138682227,3240108.123506982,1631448.8717933488
2023-09-11,3928430.0558589105,1921607.7694500485,3248952.1250907956,1635772.4950948062
2023-09-12,3917574.2745211744,1916145.1106675826,3244229.701931239,1633265.0406887033
2023-09-13,3906615.1272342857,1910632.7501812703,3237416.447765143,1629705.372719835
2023-09-14,3936428.8783433097,1925062.3108136323,3260341.1749308417,1641116.2673919627
2023-09-15,3924964.716198165,1919303.1200611598,3244514.860943471,1633019.7306705979
2023-09-18,3921051.8737427103,1917237.4190678648,3238087.2661588336,1629655.0077216665
2023-09-19,3912903.695107656,1913101.1241609827,3229608.991200511,1625258.74881052
2023-09-20,3904497.039803701,1908839.0996973016,3221714.833276779,1621157.1276480982
2023-09-21,3840562.365191319,1877431.0801992498,3168838.2707403456,1594421.138572272
2023-09-22,3839149.4648529715,1876591.3916412594,3168121.603176241,1593934.0013671839
2023-09-25,3828675.9452496353,1871322.9581497272,3158081.1320449924,1588755.972770857
2023-09-26,3787199.2082448257,1850902.0613616654,3128709.789663463,1573853.852899192
2023-09-27,3768229.8545966903,1841484.3513418683,3117980.1654101503,1568331.5559281227
2023-09-28,3784283.4865699853,1849183.4005178905,3136086.8511827146,1577314.6757135612
2023-09-29,3774852.135303159,1844428.026894827,3134852.8619866106,1576568.8493544396
2023-10-02,3735567.8090295205,1825086.954813815,3103725.692213244,1560789.3613385337
2023-10-03,3693287.4067876106,1804285.163837619,3065251.439685517,1541317.708471886
2023-10-04,3713614.2688478325,1814072.267606109,3086083.043010964,1551670.2545252992
2023-10-05,3724023.5115209743,1819013.129330043,3097024.798337956,1557048.5770627414
2023-10-06,3742599.7902076123,1827942.4155958104,3105658.159757011,1561265.478199967
2023-10-09,3777776.2760097883,1844978.069180601,3131358.8313036445,1574061.7188787744
2023-10-10,3792951.060395478,1852242.654106533,3143752.1694196644,1580166.6380067458
2023-10-11,3822100.357335196,1866330.3640801592,3166773.6763712023,1591612.6926521254
2023-10-12,3790247.0567922937,1850628.2863051149,3136224.8188150357,1576132.5932069228
2023-10-13,3806763.606938263,1858545.7916596797,3133739.3039139584,1574758.3897272935
2023-10-16,3821203.9651104296,1865448.3887624417,3144966.255536921,1580275.1469494095
2023-10-17,3814430.1772229043,1861993.4864214675,3132053.011125716,1573661.112018469
2023-10-18,3782261.031950252,1846142.5146654055,3093644.4596322523,1554238.318901753
2023-10-19,3756545.07336396,1833443.893897324,3061970.7660989724,1538202.19166248
2023-10-20,3741995.2420815015,1826197.0969073,3052018.733648775,1533080.6397914966
2023-10-23,3734906.805411657,1822592.8076293932,3051164.2069408135,1532529.7235037228
2023-10-24,3755633.3501398815,1832562.4797489424,3069249.194779257,1541491.768303254
2023-10-25,3719905.8802306433,1814983.8080524087,3032082.4652880835,1522702.9057038047
2023-10-26,3726711.611522478,1818160.3543609227,3041292.5025936677,1527207.309942298
2023-10-27,3718963.7582288915,1814236.090857537,3028842.4271359155,1520834.20641562
2023-10-30,3735370.8928151033,1822096.0580988796,3043604.259828942,1528125.6769837562
2023-10-31,3749805.71942287,1828992.686689173,3057399.136990577,1534930.4966876167
2023-11-01,3775767.5194829977,1841510.5692397335,3087536.5752546284,1549938.815532964
2023-11-02,3837661.353790101,1871551.1675750886,3139922.572224143,1576113.4978757324
2023-11-03,3879826.4533217545,1891965.7127657486,3176970.7262569536,1594585.076872657
2023-11-06,3855976.502531842,1880185.3228562512,3158717.401000809,1585296.813891387
2023-11-07,3848349.9743681974,1876317.3845535303,3158694.627270843,1585159.5670063249
2023-11-08,3845881.777154869,1874965.0660629233,3165516.8930377318,1588457.4470952516
2023-11-09,3823095.662007839,1863707.4493254053,3137977.3235748545,1574512.013777098
2023-11-10,3838117.3242065622,1870882.3932740144,3157842.884568873,1584354.799631203
2023-11-13,3836843.183992958,1870112.8335186401,3152930.1228418844,1581764.2234676583
2023-11-14,3932302.7175570116,1916492.2708990432,3235229.767438453,1622926.830780927
2023-11-15,3926841.2759525757,1913678.4173551258,3227405.161095693,1618872.876615296
2023-11-16,3940334.2284266306,1920102.0959550093,3236062.661687677,1623087.0142341226
2023-11-17,3951814.6694894657,1925544.0594773325,3245981.4299433497,1627933.0779708594
2023-11-20,3966481.9775410113,1932537.967364888,3260001.692017468,1634835.3553578267
2023-11-21,3965692.30414358,1931999.848928986,3253156.6621949133,1631272.9405832102
2023-11-22,3970902.769956091,1934384.9422909485,3259993.621942655,1634571.8207233872
2023-11-23,3970902.769956091,1934231.4196764808,3259993.621942655,1634442.0928011076
